Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NACIONALITAT_REGIO,SEXE
2023-01-01,8,Nou Barris,54,Torre Baró,13,5,1
2023-01-01,8,Nou Barris,54,Torre Baró,14,5,2
2023-01-01,8,Nou Barris,54,Torre Baró,..,6,1
2023-01-01,8,Nou Barris,54,Torre Baró,7,6,2
2023-01-01,8,Nou Barris,54,Torre Baró,40,7,1
2023-01-01,8,Nou Barris,54,Torre Baró,34,7,2
2023-01-01,8,Nou Barris,54,Torre Baró,72,8,1
2023-01-01,8,Nou Barris,54,Torre Baró,68,8,2
2023-01-01,8,Nou Barris,54,Torre Baró,..,9,1
2023-01-01,8,Nou Barris,54,Torre Baró,9,11,1
2023-01-01,8,Nou Barris,54,Torre Baró,8,11,2
2023-01-01,8,Nou Barris,54,Torre Baró,16,12,1
2023-01-01,8,Nou Barris,54,Torre Baró,24,12,2
2023-01-01,8,Nou Barris,54,Torre Baró,..,13,1
2023-01-01,8,Nou Barris,54,Torre Baró,..,13,2
2023-01-01,8,Nou Barris,54,Torre Baró,6,14,1
2023-01-01,8,Nou Barris,54,Torre Baró,6,14,2
2023-01-01,8,Nou Barris,54,Torre Baró,33,15,1
2023-01-01,8,Nou Barris,54,Torre Baró,31,15,2
2023-01-01,8,Nou Barris,54,Torre Baró,7,16,1
2023-01-01,8,Nou Barris,54,Torre Baró,..,16,2
2023-01-01,8,Nou Barris,54,Torre Baró,1209,17,1
2023-01-01,8,Nou Barris,54,Torre Baró,1163,17,2
2023-01-01,8,Nou Barris,54,Torre Baró,9,18,1
2023-01-01,8,Nou Barris,54,Torre Baró,5,18,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,..,1,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,..,1,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,11,2,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,10,2,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,220,3,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,268,3,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,111,5,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,161,5,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,130,6,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,134,6,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,390,7,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,277,7,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,321,8,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,321,8,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,..,9,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,..,10,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,..,10,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,35,11,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,30,11,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,215,12,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,306,12,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,5,13,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,6,13,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,36,14,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,37,14,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,147,15,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,99,15,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,8,16,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,7,16,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,3894,17,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,3643,17,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,12,18,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,9,18,2
2023-01-01,8,Nou Barris,56,Vallbona,..,2,1
2023-01-01,8,Nou Barris,56,Vallbona,..,2,2
2023-01-01,8,Nou Barris,56,Vallbona,9,3,1
2023-01-01,8,Nou Barris,56,Vallbona,16,3,2
2023-01-01,8,Nou Barris,56,Vallbona,..,5,2
2023-01-01,8,Nou Barris,56,Vallbona,..,6,1
2023-01-01,8,Nou Barris,56,Vallbona,14,7,1
2023-01-01,8,Nou Barris,56,Vallbona,14,7,2
2023-01-01,8,Nou Barris,56,Vallbona,37,8,1
2023-01-01,8,Nou Barris,56,Vallbona,39,8,2
2023-01-01,8,Nou Barris,56,Vallbona,..,9,1
2023-01-01,8,Nou Barris,56,Vallbona,..,9,2
2023-01-01,8,Nou Barris,56,Vallbona,5,11,1
2023-01-01,8,Nou Barris,56,Vallbona,6,11,2
2023-01-01,8,Nou Barris,56,Vallbona,17,12,1
2023-01-01,8,Nou Barris,56,Vallbona,22,12,2
2023-01-01,8,Nou Barris,56,Vallbona,5,14,1
2023-01-01,8,Nou Barris,56,Vallbona,..,14,2
2023-01-01,8,Nou Barris,56,Vallbona,17,15,1
2023-01-01,8,Nou Barris,56,Vallbona,13,15,2
2023-01-01,8,Nou Barris,56,Vallbona,..,16,1
2023-01-01,8,Nou Barris,56,Vallbona,..,16,2
2023-01-01,8,Nou Barris,56,Vallbona,598,17,1
2023-01-01,8,Nou Barris,56,Vallbona,587,17,2
2023-01-01,8,Nou Barris,56,Vallbona,..,18,1
2023-01-01,8,Nou Barris,56,Vallbona,..,18,2
2023-01-01,8,Nou Barris,56,Vallbona,..,23,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,..,1,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,..,1,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,..,2,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,..,2,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,219,3,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,302,3,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,45,5,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,69,5,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,37,6,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,42,6,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,145,7,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,99,7,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,368,8,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,364,8,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,..,9,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,..,9,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,..,10,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,..,10,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,30,11,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,32,11,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,304,12,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,455,12,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,11,13,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,5,13,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,47,14,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,50,14,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,145,15,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,119,15,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,10,16,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,14,16,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,3679,17,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,3641,17,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,21,18,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,17,18,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,33,3,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,35,3,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,6,5,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,8,5,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,6,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,6,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,18,7,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,6,7,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,45,8,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,51,8,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,21,11,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,16,11,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,29,12,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,33,12,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,13,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,7,14,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,9,14,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,20,15,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,17,15,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,16,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,16,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,1131,17,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,1079,17,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,18,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,18,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,..,1,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,5,2,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,6,2,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,93,3,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,195,3,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,28,5,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,70,5,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,38,6,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,37,6,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,400,7,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,239,7,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,681,8,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,627,8,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,..,9,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,..,9,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,69,11,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,56,11,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,100,12,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,504,12,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,8,13,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,..,13,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,90,14,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,87,14,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,148,15,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,125,15,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,..,16,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,8,16,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,5528,17,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,5232,17,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,21,18,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,21,18,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,..,19,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,..,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,..,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,..,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,11,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,131,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,244,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,..,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,38,5,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,195,5,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,111,6,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,94,6,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,359,7,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,200,7,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,1087,8,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,915,8,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,30,9,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,29,9,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,224,11,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,184,11,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,149,12,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,205,12,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,22,13,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,17,13,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,131,14,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,109,14,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,337,15,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,15,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,56,16,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,67,16,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,27724,17,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,24745,17,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,144,18,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,136,18,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,..,19,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,..,19,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,..,23,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,..,23,2
2023-01-01,9,Sant Andreu,61,la Sagrera,..,1,1
2023-01-01,9,Sant Andreu,61,la Sagrera,..,1,2
2023-01-01,9,Sant Andreu,61,la Sagrera,8,2,1
2023-01-01,9,Sant Andreu,61,la Sagrera,..,2,2
2023-01-01,9,Sant Andreu,61,la Sagrera,57,3,1
2023-01-01,9,Sant Andreu,61,la Sagrera,86,3,2
2023-01-01,9,Sant Andreu,61,la Sagrera,11,5,1
2023-01-01,9,Sant Andreu,61,la Sagrera,40,5,2
2023-01-01,9,Sant Andreu,61,la Sagrera,87,6,1
2023-01-01,9,Sant Andreu,61,la Sagrera,108,6,2
2023-01-01,9,Sant Andreu,61,la Sagrera,276,7,1
2023-01-01,9,Sant Andreu,61,la Sagrera,135,7,2
2023-01-01,9,Sant Andreu,61,la Sagrera,1106,8,1
2023-01-01,9,Sant Andreu,61,la Sagrera,958,8,2
2023-01-01,9,Sant Andreu,61,la Sagrera,20,9,1
2023-01-01,9,Sant Andreu,61,la Sagrera,16,9,2
2023-01-01,9,Sant Andreu,61,la Sagrera,..,10,1
2023-01-01,9,Sant Andreu,61,la Sagrera,..,10,2
2023-01-01,9,Sant Andreu,61,la Sagrera,332,11,1
2023-01-01,9,Sant Andreu,61,la Sagrera,305,11,2
2023-01-01,9,Sant Andreu,61,la Sagrera,74,12,1
2023-01-01,9,Sant Andreu,61,la Sagrera,121,12,2
2023-01-01,9,Sant Andreu,61,la Sagrera,32,13,1
2023-01-01,9,Sant Andreu,61,la Sagrera,28,13,2
2023-01-01,9,Sant Andreu,61,la Sagrera,95,14,1
2023-01-01,9,Sant Andreu,61,la Sagrera,116,14,2
2023-01-01,9,Sant Andreu,61,la Sagrera,264,15,1
2023-01-01,9,Sant Andreu,61,la Sagrera,166,15,2
2023-01-01,9,Sant Andreu,61,la Sagrera,36,16,1
2023-01-01,9,Sant Andreu,61,la Sagrera,35,16,2
2023-01-01,9,Sant Andreu,61,la Sagrera,13393,17,1
2023-01-01,9,Sant Andreu,61,la Sagrera,11796,17,2
2023-01-01,9,Sant Andreu,61,la Sagrera,97,18,1
2023-01-01,9,Sant Andreu,61,la Sagrera,94,18,2
2023-01-01,9,Sant Andreu,61,la Sagrera,..,23,1
2023-01-01,9,Sant Andreu,61,la Sagrera,..,23,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,5,1,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,..,1,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,..,2,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,28,3,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,51,3,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,..,4,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,..,5,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,23,5,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,28,6,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,30,6,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,145,7,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,73,7,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,464,8,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,434,8,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,12,9,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,..,9,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,..,10,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,..,10,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,145,11,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,103,11,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,42,12,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,57,12,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,10,13,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,..,13,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,67,14,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,50,14,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,136,15,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,106,15,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,21,16,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,30,16,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,6618,17,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,5821,17,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,48,18,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,52,18,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,..,19,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,..,23,1
2023-01-01,9,Sant Andreu,63,Navas,..,1,1
2023-01-01,9,Sant Andreu,63,Navas,..,1,2
2023-01-01,9,Sant Andreu,63,Navas,..,2,1
2023-01-01,9,Sant Andreu,63,Navas,..,2,2
2023-01-01,9,Sant Andreu,63,Navas,50,3,1
2023-01-01,9,Sant Andreu,63,Navas,78,3,2
2023-01-01,9,Sant Andreu,63,Navas,..,4,2
2023-01-01,9,Sant Andreu,63,Navas,17,5,1
2023-01-01,9,Sant Andreu,63,Navas,36,5,2
2023-01-01,9,Sant Andreu,63,Navas,63,6,1
2023-01-01,9,Sant Andreu,63,Navas,88,6,2
2023-01-01,9,Sant Andreu,63,Navas,143,7,1
2023-01-01,9,Sant Andreu,63,Navas,74,7,2
2023-01-01,9,Sant Andreu,63,Navas,662,8,1
2023-01-01,9,Sant Andreu,63,Navas,573,8,2
2023-01-01,9,Sant Andreu,63,Navas,21,9,1
2023-01-01,9,Sant Andreu,63,Navas,20,9,2
2023-01-01,9,Sant Andreu,63,Navas,..,10,1
2023-01-01,9,Sant Andreu,63,Navas,293,11,1
2023-01-01,9,Sant Andreu,63,Navas,297,11,2
2023-01-01,9,Sant Andreu,63,Navas,58,12,1
2023-01-01,9,Sant Andreu,63,Navas,109,12,2
2023-01-01,9,Sant Andreu,63,Navas,17,13,1
2023-01-01,9,Sant Andreu,63,Navas,12,13,2
2023-01-01,9,Sant Andreu,63,Navas,59,14,1
2023-01-01,9,Sant Andreu,63,Navas,50,14,2
2023-01-01,9,Sant Andreu,63,Navas,181,15,1
2023-01-01,9,Sant Andreu,63,Navas,120,15,2
2023-01-01,9,Sant Andreu,63,Navas,42,16,1
2023-01-01,9,Sant Andreu,63,Navas,53,16,2
2023-01-01,9,Sant Andreu,63,Navas,10014,17,1
2023-01-01,9,Sant Andreu,63,Navas,8719,17,2
2023-01-01,9,Sant Andreu,63,Navas,90,18,1
2023-01-01,9,Sant Andreu,63,Navas,107,18,2
2023-01-01,9,Sant Andreu,63,Navas,..,19,1
2023-01-01,9,Sant Andreu,63,Navas,..,23,1
2023-01-01,9,Sant Andreu,63,Navas,..,23,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,..,1,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,..,1,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,..,2,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,5,2,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,137,3,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,212,3,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,..,4,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,..,4,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,10,5,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,63,5,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,115,6,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,102,6,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,269,7,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,160,7,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,1512,8,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,1225,8,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,51,9,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,40,9,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,5,10,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,..,10,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,392,11,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,343,11,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,157,12,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,230,12,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,41,13,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,38,13,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,126,14,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,131,14,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,374,15,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,255,15,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,128,16,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,188,16,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,16724,17,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,14558,17,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,362,18,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,363,18,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,5,19,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,..,19,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,..,23,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,..,23,2
2023-01-01,10,Sant Martí,65,el Clot,..,1,1
2023-01-01,10,Sant Martí,65,el Clot,..,1,2
2023-01-01,10,Sant Martí,65,el Clot,..,2,1
2023-01-01,10,Sant Martí,65,el Clot,..,2,2
2023-01-01,10,Sant Martí,65,el Clot,97,3,1
2023-01-01,10,Sant Martí,65,el Clot,175,3,2
2023-01-01,10,Sant Martí,65,el Clot,..,4,1
2023-01-01,10,Sant Martí,65,el Clot,..,4,2
2023-01-01,10,Sant Martí,65,el Clot,7,5,1
2023-01-01,10,Sant Martí,65,el Clot,26,5,2
2023-01-01,10,Sant Martí,65,el Clot,67,6,1
2023-01-01,10,Sant Martí,65,el Clot,55,6,2
2023-01-01,10,Sant Martí,65,el Clot,129,7,1
2023-01-01,10,Sant Martí,65,el Clot,74,7,2
2023-01-01,10,Sant Martí,65,el Clot,799,8,1
2023-01-01,10,Sant Martí,65,el Clot,638,8,2
2023-01-01,10,Sant Martí,65,el Clot,31,9,1
2023-01-01,10,Sant Martí,65,el Clot,18,9,2
2023-01-01,10,Sant Martí,65,el Clot,11,10,1
2023-01-01,10,Sant Martí,65,el Clot,..,10,2
2023-01-01,10,Sant Martí,65,el Clot,224,11,1
2023-01-01,10,Sant Martí,65,el Clot,184,11,2
2023-01-01,10,Sant Martí,65,el Clot,73,12,1
2023-01-01,10,Sant Martí,65,el Clot,128,12,2
2023-01-01,10,Sant Martí,65,el Clot,29,13,1
2023-01-01,10,Sant Martí,65,el Clot,14,13,2
2023-01-01,10,Sant Martí,65,el Clot,47,14,1
2023-01-01,10,Sant Martí,65,el Clot,50,14,2
2023-01-01,10,Sant Martí,65,el Clot,268,15,1
2023-01-01,10,Sant Martí,65,el Clot,180,15,2
2023-01-01,10,Sant Martí,65,el Clot,84,16,1
2023-01-01,10,Sant Martí,65,el Clot,105,16,2
2023-01-01,10,Sant Martí,65,el Clot,11779,17,1
2023-01-01,10,Sant Martí,65,el Clot,10785,17,2
2023-01-01,10,Sant Martí,65,el Clot,173,18,1
2023-01-01,10,Sant Martí,65,el Clot,193,18,2
2023-01-01,10,Sant Martí,65,el Clot,..,19,1
2023-01-01,10,Sant Martí,65,el Clot,..,19,2
2023-01-01,10,Sant Martí,65,el Clot,..,23,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,..,1,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,5,1,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,5,2,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,..,2,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,95,3,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,105,3,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,..,4,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,..,4,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10,5,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,32,5,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,27,6,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,20,6,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,90,7,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,56,7,2
