Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NIV_EDUCA_esta,LLOC_NAIX
2023-01-01,8,Nou Barris,49,Canyelles,26,3,4
2023-01-01,8,Nou Barris,49,Canyelles,234,3,5
2023-01-01,8,Nou Barris,49,Canyelles,775,4,1
2023-01-01,8,Nou Barris,49,Canyelles,75,4,2
2023-01-01,8,Nou Barris,49,Canyelles,177,4,3
2023-01-01,8,Nou Barris,49,Canyelles,17,4,4
2023-01-01,8,Nou Barris,49,Canyelles,206,4,5
2023-01-01,8,Nou Barris,49,Canyelles,507,5,1
2023-01-01,8,Nou Barris,49,Canyelles,66,5,2
2023-01-01,8,Nou Barris,49,Canyelles,109,5,3
2023-01-01,8,Nou Barris,49,Canyelles,16,5,4
2023-01-01,8,Nou Barris,49,Canyelles,168,5,5
2023-01-01,8,Nou Barris,49,Canyelles,99,6,1
2023-01-01,8,Nou Barris,49,Canyelles,7,6,2
2023-01-01,8,Nou Barris,49,Canyelles,..,6,3
2023-01-01,8,Nou Barris,49,Canyelles,8,6,5
2023-01-01,8,Nou Barris,50,les Roquetes,24,1,1
2023-01-01,8,Nou Barris,50,les Roquetes,8,1,2
2023-01-01,8,Nou Barris,50,les Roquetes,320,1,3
2023-01-01,8,Nou Barris,50,les Roquetes,7,1,5
2023-01-01,8,Nou Barris,50,les Roquetes,1010,2,1
2023-01-01,8,Nou Barris,50,les Roquetes,99,2,2
2023-01-01,8,Nou Barris,50,les Roquetes,1589,2,3
2023-01-01,8,Nou Barris,50,les Roquetes,53,2,4
2023-01-01,8,Nou Barris,50,les Roquetes,1083,2,5
2023-01-01,8,Nou Barris,50,les Roquetes,..,2,6
2023-01-01,8,Nou Barris,50,les Roquetes,2227,3,1
2023-01-01,8,Nou Barris,50,les Roquetes,191,3,2
2023-01-01,8,Nou Barris,50,les Roquetes,567,3,3
2023-01-01,8,Nou Barris,50,les Roquetes,68,3,4
2023-01-01,8,Nou Barris,50,les Roquetes,1855,3,5
2023-01-01,8,Nou Barris,50,les Roquetes,1135,4,1
2023-01-01,8,Nou Barris,50,les Roquetes,94,4,2
2023-01-01,8,Nou Barris,50,les Roquetes,226,4,3
2023-01-01,8,Nou Barris,50,les Roquetes,79,4,4
2023-01-01,8,Nou Barris,50,les Roquetes,1381,4,5
2023-01-01,8,Nou Barris,50,les Roquetes,512,5,1
2023-01-01,8,Nou Barris,50,les Roquetes,76,5,2
2023-01-01,8,Nou Barris,50,les Roquetes,115,5,3
2023-01-01,8,Nou Barris,50,les Roquetes,93,5,4
2023-01-01,8,Nou Barris,50,les Roquetes,816,5,5
2023-01-01,8,Nou Barris,50,les Roquetes,..,5,6
2023-01-01,8,Nou Barris,50,les Roquetes,222,6,1
2023-01-01,8,Nou Barris,50,les Roquetes,22,6,2
2023-01-01,8,Nou Barris,50,les Roquetes,9,6,3
2023-01-01,8,Nou Barris,50,les Roquetes,5,6,4
2023-01-01,8,Nou Barris,50,les Roquetes,44,6,5
2023-01-01,8,Nou Barris,51,Verdun,17,1,1
2023-01-01,8,Nou Barris,51,Verdun,11,1,2
2023-01-01,8,Nou Barris,51,Verdun,263,1,3
2023-01-01,8,Nou Barris,51,Verdun,..,1,4
2023-01-01,8,Nou Barris,51,Verdun,7,1,5
2023-01-01,8,Nou Barris,51,Verdun,698,2,1
2023-01-01,8,Nou Barris,51,Verdun,76,2,2
2023-01-01,8,Nou Barris,51,Verdun,1178,2,3
2023-01-01,8,Nou Barris,51,Verdun,27,2,4
2023-01-01,8,Nou Barris,51,Verdun,724,2,5
2023-01-01,8,Nou Barris,51,Verdun,1621,3,1
2023-01-01,8,Nou Barris,51,Verdun,148,3,2
2023-01-01,8,Nou Barris,51,Verdun,540,3,3
2023-01-01,8,Nou Barris,51,Verdun,55,3,4
2023-01-01,8,Nou Barris,51,Verdun,1365,3,5
2023-01-01,8,Nou Barris,51,Verdun,1037,4,1
2023-01-01,8,Nou Barris,51,Verdun,112,4,2
2023-01-01,8,Nou Barris,51,Verdun,203,4,3
2023-01-01,8,Nou Barris,51,Verdun,63,4,4
2023-01-01,8,Nou Barris,51,Verdun,1160,4,5
2023-01-01,8,Nou Barris,51,Verdun,568,5,1
2023-01-01,8,Nou Barris,51,Verdun,75,5,2
2023-01-01,8,Nou Barris,51,Verdun,137,5,3
2023-01-01,8,Nou Barris,51,Verdun,66,5,4
2023-01-01,8,Nou Barris,51,Verdun,677,5,5
2023-01-01,8,Nou Barris,51,Verdun,..,5,6
2023-01-01,8,Nou Barris,51,Verdun,131,6,1
2023-01-01,8,Nou Barris,51,Verdun,10,6,2
2023-01-01,8,Nou Barris,51,Verdun,5,6,3
2023-01-01,8,Nou Barris,51,Verdun,..,6,4
2023-01-01,8,Nou Barris,51,Verdun,28,6,5
2023-01-01,8,Nou Barris,52,la Prosperitat,66,1,1
2023-01-01,8,Nou Barris,52,la Prosperitat,27,1,2
2023-01-01,8,Nou Barris,52,la Prosperitat,653,1,3
2023-01-01,8,Nou Barris,52,la Prosperitat,..,1,4
2023-01-01,8,Nou Barris,52,la Prosperitat,18,1,5
2023-01-01,8,Nou Barris,52,la Prosperitat,1161,2,1
2023-01-01,8,Nou Barris,52,la Prosperitat,211,2,2
2023-01-01,8,Nou Barris,52,la Prosperitat,2935,2,3
2023-01-01,8,Nou Barris,52,la Prosperitat,65,2,4
2023-01-01,8,Nou Barris,52,la Prosperitat,1229,2,5
2023-01-01,8,Nou Barris,52,la Prosperitat,3606,3,1
2023-01-01,8,Nou Barris,52,la Prosperitat,398,3,2
2023-01-01,8,Nou Barris,52,la Prosperitat,1378,3,3
2023-01-01,8,Nou Barris,52,la Prosperitat,100,3,4
2023-01-01,8,Nou Barris,52,la Prosperitat,2129,3,5
2023-01-01,8,Nou Barris,52,la Prosperitat,2657,4,1
2023-01-01,8,Nou Barris,52,la Prosperitat,260,4,2
2023-01-01,8,Nou Barris,52,la Prosperitat,559,4,3
2023-01-01,8,Nou Barris,52,la Prosperitat,126,4,4
2023-01-01,8,Nou Barris,52,la Prosperitat,1957,4,5
2023-01-01,8,Nou Barris,52,la Prosperitat,..,4,6
2023-01-01,8,Nou Barris,52,la Prosperitat,1626,5,1
2023-01-01,8,Nou Barris,52,la Prosperitat,187,5,2
2023-01-01,8,Nou Barris,52,la Prosperitat,335,5,3
2023-01-01,8,Nou Barris,52,la Prosperitat,134,5,4
2023-01-01,8,Nou Barris,52,la Prosperitat,1115,5,5
2023-01-01,8,Nou Barris,52,la Prosperitat,..,5,6
2023-01-01,8,Nou Barris,52,la Prosperitat,298,6,1
2023-01-01,8,Nou Barris,52,la Prosperitat,26,6,2
2023-01-01,8,Nou Barris,52,la Prosperitat,9,6,3
2023-01-01,8,Nou Barris,52,la Prosperitat,6,6,4
2023-01-01,8,Nou Barris,52,la Prosperitat,49,6,5
2023-01-01,8,Nou Barris,53,la Trinitat Nova,27,1,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,7,1,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,127,1,3
2023-01-01,8,Nou Barris,53,la Trinitat Nova,..,1,4
2023-01-01,8,Nou Barris,53,la Trinitat Nova,6,1,5
2023-01-01,8,Nou Barris,53,la Trinitat Nova,769,2,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,55,2,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,431,2,3
2023-01-01,8,Nou Barris,53,la Trinitat Nova,21,2,4
2023-01-01,8,Nou Barris,53,la Trinitat Nova,494,2,5
2023-01-01,8,Nou Barris,53,la Trinitat Nova,1256,3,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,126,3,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,227,3,3
2023-01-01,8,Nou Barris,53,la Trinitat Nova,24,3,4
2023-01-01,8,Nou Barris,53,la Trinitat Nova,801,3,5
2023-01-01,8,Nou Barris,53,la Trinitat Nova,525,4,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,54,4,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,85,4,3
2023-01-01,8,Nou Barris,53,la Trinitat Nova,36,4,4
2023-01-01,8,Nou Barris,53,la Trinitat Nova,654,4,5
2023-01-01,8,Nou Barris,53,la Trinitat Nova,168,5,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,43,5,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,41,5,3
2023-01-01,8,Nou Barris,53,la Trinitat Nova,18,5,4
2023-01-01,8,Nou Barris,53,la Trinitat Nova,406,5,5
2023-01-01,8,Nou Barris,53,la Trinitat Nova,109,6,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,14,6,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,5,6,3
2023-01-01,8,Nou Barris,53,la Trinitat Nova,..,6,4
2023-01-01,8,Nou Barris,53,la Trinitat Nova,8,6,5
2023-01-01,8,Nou Barris,54,Torre Baró,8,1,1
2023-01-01,8,Nou Barris,54,Torre Baró,39,1,3
2023-01-01,8,Nou Barris,54,Torre Baró,..,1,5
2023-01-01,8,Nou Barris,54,Torre Baró,282,2,1
2023-01-01,8,Nou Barris,54,Torre Baró,30,2,2
2023-01-01,8,Nou Barris,54,Torre Baró,244,2,3
2023-01-01,8,Nou Barris,54,Torre Baró,15,2,4
2023-01-01,8,Nou Barris,54,Torre Baró,202,2,5
2023-01-01,8,Nou Barris,54,Torre Baró,424,3,1
2023-01-01,8,Nou Barris,54,Torre Baró,40,3,2
2023-01-01,8,Nou Barris,54,Torre Baró,112,3,3
2023-01-01,8,Nou Barris,54,Torre Baró,16,3,4
2023-01-01,8,Nou Barris,54,Torre Baró,234,3,5
2023-01-01,8,Nou Barris,54,Torre Baró,162,4,1
2023-01-01,8,Nou Barris,54,Torre Baró,21,4,2
2023-01-01,8,Nou Barris,54,Torre Baró,24,4,3
2023-01-01,8,Nou Barris,54,Torre Baró,16,4,4
2023-01-01,8,Nou Barris,54,Torre Baró,195,4,5
2023-01-01,8,Nou Barris,54,Torre Baró,65,5,1
2023-01-01,8,Nou Barris,54,Torre Baró,11,5,2
2023-01-01,8,Nou Barris,54,Torre Baró,17,5,3
2023-01-01,8,Nou Barris,54,Torre Baró,12,5,4
2023-01-01,8,Nou Barris,54,Torre Baró,146,5,5
2023-01-01,8,Nou Barris,54,Torre Baró,63,6,1
2023-01-01,8,Nou Barris,54,Torre Baró,12,6,2
2023-01-01,8,Nou Barris,54,Torre Baró,..,6,3
2023-01-01,8,Nou Barris,54,Torre Baró,11,6,5
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,12,1,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,..,1,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,172,1,3
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,14,1,5
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,518,2,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,71,2,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,991,2,3
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,37,2,4
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,1283,2,5
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,1054,3,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,106,3,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,366,3,3
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,50,3,4
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,1588,3,5
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,511,4,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,43,4,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,117,4,3
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,31,4,4
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,999,4,5
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,177,5,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,19,5,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,29,5,3
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,15,5,4
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,460,5,5
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,151,6,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,19,6,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,6,6,3
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,..,6,4
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,41,6,5
2023-01-01,8,Nou Barris,56,Vallbona,..,1,1
2023-01-01,8,Nou Barris,56,Vallbona,..,1,2
2023-01-01,8,Nou Barris,56,Vallbona,29,1,3
2023-01-01,8,Nou Barris,56,Vallbona,..,1,5
2023-01-01,8,Nou Barris,56,Vallbona,119,2,1
2023-01-01,8,Nou Barris,56,Vallbona,21,2,2
2023-01-01,8,Nou Barris,56,Vallbona,149,2,3
2023-01-01,8,Nou Barris,56,Vallbona,9,2,4
2023-01-01,8,Nou Barris,56,Vallbona,79,2,5
2023-01-01,8,Nou Barris,56,Vallbona,220,3,1
2023-01-01,8,Nou Barris,56,Vallbona,40,3,2
2023-01-01,8,Nou Barris,56,Vallbona,62,3,3
2023-01-01,8,Nou Barris,56,Vallbona,6,3,4
2023-01-01,8,Nou Barris,56,Vallbona,111,3,5
2023-01-01,8,Nou Barris,56,Vallbona,71,4,1
2023-01-01,8,Nou Barris,56,Vallbona,14,4,2
2023-01-01,8,Nou Barris,56,Vallbona,9,4,3
2023-01-01,8,Nou Barris,56,Vallbona,5,4,4
2023-01-01,8,Nou Barris,56,Vallbona,81,4,5
2023-01-01,8,Nou Barris,56,Vallbona,37,5,1
2023-01-01,8,Nou Barris,56,Vallbona,..,5,2
2023-01-01,8,Nou Barris,56,Vallbona,5,5,3
2023-01-01,8,Nou Barris,56,Vallbona,..,5,4
2023-01-01,8,Nou Barris,56,Vallbona,65,5,5
2023-01-01,8,Nou Barris,56,Vallbona,29,6,1
2023-01-01,8,Nou Barris,56,Vallbona,..,6,2
2023-01-01,8,Nou Barris,56,Vallbona,..,6,3
2023-01-01,8,Nou Barris,56,Vallbona,..,6,4
2023-01-01,8,Nou Barris,56,Vallbona,..,6,5
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,5,1,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,145,1,3
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,25,1,5
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,437,2,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,64,2,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,763,2,3
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,47,2,4
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,1169,2,5
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,1154,3,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,114,3,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,352,3,3
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,49,3,4
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,1236,3,5
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,610,4,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,79,4,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,127,4,3
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,48,4,4
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,920,4,5
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,301,5,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,60,5,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,70,5,3
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,49,5,4
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,474,5,5
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,124,6,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,15,6,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,..,6,4
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,29,6,5
2023-01-01,9,Sant Andreu,58,Baró de Viver,9,1,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,1,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,34,1,3
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,1,4
2023-01-01,9,Sant Andreu,58,Baró de Viver,367,2,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,45,2,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,130,2,3
2023-01-01,9,Sant Andreu,58,Baró de Viver,7,2,4
2023-01-01,9,Sant Andreu,58,Baró de Viver,153,2,5
2023-01-01,9,Sant Andreu,58,Baró de Viver,488,3,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,84,3,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,70,3,3
2023-01-01,9,Sant Andreu,58,Baró de Viver,11,3,4
2023-01-01,9,Sant Andreu,58,Baró de Viver,148,3,5
2023-01-01,9,Sant Andreu,58,Baró de Viver,175,4,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,27,4,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,31,4,3
2023-01-01,9,Sant Andreu,58,Baró de Viver,5,4,4
2023-01-01,9,Sant Andreu,58,Baró de Viver,146,4,5
2023-01-01,9,Sant Andreu,58,Baró de Viver,45,5,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,16,5,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,5,3
2023-01-01,9,Sant Andreu,58,Baró de Viver,15,5,4
2023-01-01,9,Sant Andreu,58,Baró de Viver,92,5,5
2023-01-01,9,Sant Andreu,58,Baró de Viver,32,6,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,10,6,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,6,3
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,6,4
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,6,5
2023-01-01,9,Sant Andreu,59,el Bon Pastor,32,1,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,9,1,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,147,1,3
2023-01-01,9,Sant Andreu,59,el Bon Pastor,13,1,5
2023-01-01,9,Sant Andreu,59,el Bon Pastor,976,2,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,175,2,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,789,2,3
2023-01-01,9,Sant Andreu,59,el Bon Pastor,53,2,4
2023-01-01,9,Sant Andreu,59,el Bon Pastor,831,2,5
2023-01-01,9,Sant Andreu,59,el Bon Pastor,1932,3,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,288,3,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,424,3,3
2023-01-01,9,Sant Andreu,59,el Bon Pastor,62,3,4
2023-01-01,9,Sant Andreu,59,el Bon Pastor,1367,3,5
2023-01-01,9,Sant Andreu,59,el Bon Pastor,1198,4,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,175,4,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,181,4,3
2023-01-01,9,Sant Andreu,59,el Bon Pastor,56,4,4
2023-01-01,9,Sant Andreu,59,el Bon Pastor,1281,4,5
2023-01-01,9,Sant Andreu,59,el Bon Pastor,..,4,6
2023-01-01,9,Sant Andreu,59,el Bon Pastor,748,5,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,137,5,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,147,5,3
2023-01-01,9,Sant Andreu,59,el Bon Pastor,53,5,4
2023-01-01,9,Sant Andreu,59,el Bon Pastor,770,5,5
2023-01-01,9,Sant Andreu,59,el Bon Pastor,257,6,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,29,6,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,..,6,3
2023-01-01,9,Sant Andreu,59,el Bon Pastor,..,6,4
2023-01-01,9,Sant Andreu,59,el Bon Pastor,18,6,5
2023-01-01,9,Sant Andreu,60,Sant Andreu,113,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,39,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,490,1,3
2023-01-01,9,Sant Andreu,60,Sant Andreu,..,1,4
2023-01-01,9,Sant Andreu,60,Sant Andreu,22,1,5
2023-01-01,9,Sant Andreu,60,Sant Andreu,2256,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,534,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,3855,2,3
2023-01-01,9,Sant Andreu,60,Sant Andreu,66,2,4
2023-01-01,9,Sant Andreu,60,Sant Andreu,1187,2,5
2023-01-01,9,Sant Andreu,60,Sant Andreu,6932,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,894,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,2369,3,3
2023-01-01,9,Sant Andreu,60,Sant Andreu,124,3,4
2023-01-01,9,Sant Andreu,60,Sant Andreu,2055,3,5
2023-01-01,9,Sant Andreu,60,Sant Andreu,8635,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,985,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,1602,4,3
2023-01-01,9,Sant Andreu,60,Sant Andreu,256,4,4
2023-01-01,9,Sant Andreu,60,Sant Andreu,2321,4,5
2023-01-01,9,Sant Andreu,60,Sant Andreu,..,4,6
2023-01-01,9,Sant Andreu,60,Sant Andreu,8416,5,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,1438,5,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,1667,5,3
2023-01-01,9,Sant Andreu,60,Sant Andreu,478,5,4
2023-01-01,9,Sant Andreu,60,Sant Andreu,2285,5,5
2023-01-01,9,Sant Andreu,60,Sant Andreu,..,5,6
2023-01-01,9,Sant Andreu,60,Sant Andreu,838,6,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,43,6,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,10,6,3
2023-01-01,9,Sant Andreu,60,Sant Andreu,5,6,4
2023-01-01,9,Sant Andreu,60,Sant Andreu,79,6,5
2023-01-01,9,Sant Andreu,61,la Sagrera,43,1,1
2023-01-01,9,Sant Andreu,61,la Sagrera,21,1,2
2023-01-01,9,Sant Andreu,61,la Sagrera,327,1,3
2023-01-01,9,Sant Andreu,61,la Sagrera,10,1,5
2023-01-01,9,Sant Andreu,61,la Sagrera,984,2,1
2023-01-01,9,Sant Andreu,61,la Sagrera,255,2,2
2023-01-01,9,Sant Andreu,61,la Sagrera,1957,2,3
2023-01-01,9,Sant Andreu,61,la Sagrera,31,2,4
2023-01-01,9,Sant Andreu,61,la Sagrera,904,2,5
2023-01-01,9,Sant Andreu,61,la Sagrera,..,2,6
2023-01-01,9,Sant Andreu,61,la Sagrera,2910,3,1
2023-01-01,9,Sant Andreu,61,la Sagrera,418,3,2
2023-01-01,9,Sant Andreu,61,la Sagrera,1281,3,3
2023-01-01,9,Sant Andreu,61,la Sagrera,81,3,4
2023-01-01,9,Sant Andreu,61,la Sagrera,1917,3,5
2023-01-01,9,Sant Andreu,61,la Sagrera,..,3,6
2023-01-01,9,Sant Andreu,61,la Sagrera,3514,4,1
2023-01-01,9,Sant Andreu,61,la Sagrera,422,4,2
2023-01-01,9,Sant Andreu,61,la Sagrera,906,4,3
2023-01-01,9,Sant Andreu,61,la Sagrera,153,4,4
2023-01-01,9,Sant Andreu,61,la Sagrera,2222,4,5
2023-01-01,9,Sant Andreu,61,la Sagrera,..,4,6
2023-01-01,9,Sant Andreu,61,la Sagrera,3542,5,1
2023-01-01,9,Sant Andreu,61,la Sagrera,566,5,2
2023-01-01,9,Sant Andreu,61,la Sagrera,896,5,3
2023-01-01,9,Sant Andreu,61,la Sagrera,324,5,4
2023-01-01,9,Sant Andreu,61,la Sagrera,2093,5,5
2023-01-01,9,Sant Andreu,61,la Sagrera,..,5,6
2023-01-01,9,Sant Andreu,61,la Sagrera,327,6,1
2023-01-01,9,Sant Andreu,61,la Sagrera,27,6,2
2023-01-01,9,Sant Andreu,61,la Sagrera,5,6,3
2023-01-01,9,Sant Andreu,61,la Sagrera,..,6,4
2023-01-01,9,Sant Andreu,61,la Sagrera,31,6,5
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,42,1,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,20,1,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,140,1,3
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,5,1,5
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,583,2,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,124,2,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,594,2,3
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,25,2,4
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,406,2,5
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,1601,3,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,206,3,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,425,3,3
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,49,3,4
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,844,3,5
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,2016,4,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,203,4,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,341,4,3
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,102,4,4
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,912,4,5
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,..,4,6
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,1971,5,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,325,5,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,435,5,3
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,185,5,4
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,942,5,5
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,..,5,6
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,177,6,1
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,15,6,2
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,..,6,3
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,31,6,5
2023-01-01,9,Sant Andreu,63,Navas,55,1,1
2023-01-01,9,Sant Andreu,63,Navas,28,1,2
2023-01-01,9,Sant Andreu,63,Navas,164,1,3
2023-01-01,9,Sant Andreu,63,Navas,..,1,4
2023-01-01,9,Sant Andreu,63,Navas,7,1,5
2023-01-01,9,Sant Andreu,63,Navas,829,2,1
2023-01-01,9,Sant Andreu,63,Navas,190,2,2
2023-01-01,9,Sant Andreu,63,Navas,1068,2,3
2023-01-01,9,Sant Andreu,63,Navas,29,2,4
2023-01-01,9,Sant Andreu,63,Navas,636,2,5
2023-01-01,9,Sant Andreu,63,Navas,2337,3,1
2023-01-01,9,Sant Andreu,63,Navas,273,3,2
2023-01-01,9,Sant Andreu,63,Navas,754,3,3
2023-01-01,9,Sant Andreu,63,Navas,87,3,4
2023-01-01,9,Sant Andreu,63,Navas,1191,3,5
2023-01-01,9,Sant Andreu,63,Navas,2978,4,1
2023-01-01,9,Sant Andreu,63,Navas,332,4,2
2023-01-01,9,Sant Andreu,63,Navas,622,4,3
2023-01-01,9,Sant Andreu,63,Navas,156,4,4
2023-01-01,9,Sant Andreu,63,Navas,1438,4,5
2023-01-01,9,Sant Andreu,63,Navas,..,4,6
2023-01-01,9,Sant Andreu,63,Navas,2749,5,1
